,trial_unique_ID,spk_bin,time,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,spike_count,distance_to_goal,distance_to_goal,distance_to_goal,distance_to_goal,centroid_position,centroid_position,head_direction,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,route_probability,cluster,cluster,cluster,cluster,cluster,cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster,fr_distance_for_cluster
9,m7.2022-07-01.maze_trial10,1106.0,561.2655125,0.0,0.0,0.0,0.25806451612903225,0.3225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.064516129032258,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0,0.5806451612903226,0.41935483870967744,0.0,0.0,0.16129032258064516,0.12903225806451613,0.0,0.1935483870967742,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.0967741935483871,0.03225806451612903,0.45161290322580644,0.2903225806451613,0.9354838709677419,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.2903225806451613,0.06451612903225806,0.2903225806451613,0.06451612903225806,0.3870967741935484,0.0,0.16129032258064516,0.4838709677419355,0.03225806451612903,0.41935483870967744,0.0967741935483871,0.0,0.5806451612903226,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.1935483870967742,0.0967741935483871,0.5161290322580645,0.3225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.967741935483871,0.0,0.0,1.0,0.0,0.0,0.0,0.25806451612903225,0.0,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.0,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.0,0.06451612903225806,2.054987226932891,1.0505174237046215,4.571817091873754,1.4417741935483872,0.32956962852785854,0.7059519817319869,154.0199567498656,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.0027090450000000006,1.149156e-10,0.06018568827781922,0.0,1,0,0,0,0,0.02306451612903171,,,,
10,m7.2022-07-01.maze_trial10,1107.0,561.7730197916667,0.0,0.1,0.0,0.23333333333333334,0.3,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,1.3666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.4,0.23333333333333334,0.03333333333333333,0.0,0.3,0.2,0.0,0.23333333333333334,0.1,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.6333333333333333,0.4,1.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.2,0.1,0.16666666666666666,0.03333333333333333,0.1,0.0,0.1,0.26666666666666666,0.1,0.06666666666666667,0.1,0.06666666666666667,0.4666666666666667,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.26666666666666666,0.0,0.5333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.6666666666666666,0.06666666666666667,0.1,0.8,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,2.056761420481278,1.049571341072154,4.5487525757447225,1.44,0.3485178778235181,0.7001261509628007,122.05950110206793,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
11,m7.2022-07-01.maze_trial10,1108.0,562.2722072916666,0.0,0.03333333333333333,0.0,0.26666666666666666,0.36666666666666664,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.2333333333333334,0.16666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.06666666666666667,0.0,0.4,0.1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.36666666666666664,0.3333333333333333,1.2333333333333334,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.1,0.13333333333333333,0.0,0.0,0.2,0.1,0.0,0.0,0.16666666666666666,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.36666666666666664,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.3,0.13333333333333333,0.0,1.1333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.26666666666666666,0.03333333333333333,0.0,0.03333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,2.056761420481278,1.0388013892625707,4.5487525757447225,1.44,0.3674599718704071,0.6967513422619462,111.77699862989657,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
12,m7.2022-07-01.maze_trial10,1109.0,562.7713947916667,0.0,0.03333333333333333,0.0,0.2,0.43333333333333335,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.43333333333333335,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.03333333333333333,0.0,0.2,0.13333333333333333,0.0,0.03333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.4,0.23333333333333334,0.5,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.1,0.13333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.43333333333333335,0.03333333333333333,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.03333333333333333,0.6333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.3,0.2,0.0,0.1,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.3783342089768306,0.6941583504540183,95.68092530968191,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
13,m7.2022-07-01.maze_trial10,1110.0,563.2705822916666,0.0,0.06666666666666667,0.0,0.1,0.23333333333333334,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.1,0.5666666666666667,0.5,0.7666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.0,0.0,0.5333333333333333,0.06666666666666667,0.0,0.16666666666666666,0.06666666666666667,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.38110796056533786,0.700995602350312,85.14400396825954,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
14,m7.2022-07-01.maze_trial10,1111.0,563.7697697916667,0.0,0.03333333333333333,0.0,0.13333333333333333,0.5,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.3,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.3,0.23333333333333334,0.7666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.1,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.43333333333333335,0.06666666666666667,0.03333333333333333,0.1,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.38594340671343663,0.7022265729811493,90.21736724620699,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
15,m7.2022-07-01.maze_trial10,1112.0,564.2689572916667,0.0,0.16666666666666666,0.0,0.13333333333333333,0.3,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.36666666666666664,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.5,0.06666666666666667,0.0,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.1,0.36666666666666664,0.6666666666666666,0.0,0.03333333333333333,0.1,0.0,0.2,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.0,0.1,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.3904993556409069,0.7014446587338987,92.22621224201092,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
16,m7.2022-07-01.maze_trial10,1113.0,564.7681447916667,0.0,0.13333333333333333,0.0,0.1,0.5333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.3,0.3,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.2,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.5666666666666667,0.0,0.0,0.13333333333333333,0.03333333333333333,0.3,0.1,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.03333333333333333,0.2,0.03333333333333333,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.39022744001142545,0.7019637075652246,93.60066793424019,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
17,m7.2022-07-01.maze_trial10,1114.0,565.2673322916667,0.0,0.03333333333333333,0.0,0.2,0.26666666666666666,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.43333333333333335,0.2,0.0,0.26666666666666666,0.2,0.03333333333333333,0.23333333333333334,0.7,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.4,0.26666666666666666,0.8666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.1,0.06666666666666667,0.1,0.03333333333333333,0.0,0.6,0.2,0.03333333333333333,0.0,0.0,0.0,0.2,0.0,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.3,0.13333333333333333,0.0,0.0,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.16666666666666666,0.1,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.3788309120043182,0.7007832271184761,100.75305619824762,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
18,m7.2022-07-01.maze_trial10,1115.0,565.7665197916666,0.0,0.0,0.0,0.1,0.1,0.0,0.03333333333333333,0.03333333333333333,0.2,0.03333333333333333,0.0,0.0,0.1,0.0,0.0,0.06666666666666667,0.8333333333333334,0.13333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.26666666666666666,0.0,0.1,0.0,0.4666666666666667,0.23333333333333334,0.0,0.23333333333333334,0.26666666666666666,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.6333333333333333,0.3,0.8666666666666667,0.1,0.0,0.03333333333333333,0.23333333333333334,0.2,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.06666666666666667,0.0,0.3,0.5333333333333333,0.1,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.36666666666666664,0.0,0.1,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.2,0.03333333333333333,0.16666666666666666,0.8,0.0,0.0,0.0,0.3,0.0,0.03333333333333333,0.0,0.0,0.0,0.1,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.377352212898119,0.7027655312056872,99.35496876050112,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
19,m7.2022-07-01.maze_trial10,1116.0,566.2657072916667,0.0,0.06666666666666667,0.0,0.16666666666666666,0.4,0.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.2,0.0,0.0,0.0,0.36666666666666664,0.13333333333333333,0.0,0.13333333333333333,0.43333333333333335,0.0,0.2,0.13333333333333333,0.0,0.0,0.03333333333333333,0.3,0.03333333333333333,0.26666666666666666,0.23333333333333334,1.1333333333333333,0.0,0.0,0.0,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.1,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.1,0.5,0.0,0.16666666666666666,0.0,0.03333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.3,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.2,0.03333333333333333,0.2,0.7,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.1,0.0,0.06666666666666667,0.0,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.37945387412632603,0.7029175165148074,90.84888973344684,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
20,m7.2022-07-01.maze_trial10,1117.0,566.7648947916666,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.2,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.1333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.1,0.03333333333333333,0.0,0.0,0.26666666666666666,0.1,0.0,0.1,0.3,0.03333333333333333,0.2,0.13333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666,0.4666666666666667,1.5666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,0.5666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.03333333333333333,0.16666666666666666,0.7333333333333333,0.0,0.0,0.0,0.23333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.3804708401484142,0.7068303995954855,82.18042484682529,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
21,m7.2022-07-01.maze_trial10,1118.0,567.2640822916667,0.0,0.0,0.0,0.1,0.3,0.03333333333333333,0.06666666666666667,0.1,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.2,0.7,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,0.16666666666666666,0.03333333333333333,0.0,0.4,0.16666666666666666,0.0,0.13333333333333333,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.2,0.0,0.0,0.0,0.16666666666666666,0.23333333333333334,0.13333333333333333,0.26666666666666666,1.0333333333333334,0.0,0.0,0.03333333333333333,0.06666666666666667,0.3,0.13333333333333333,0.03333333333333333,0.1,0.0,0.1,0.0,0.13333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.4666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.0,2.056761420481278,1.0399980505747466,4.5487525757447225,1.44,0.36971937559084006,0.704577370900444,99.50586790698294,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
22,m7.2022-07-01.maze_trial10,1119.0,567.7632697916666,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,1.0666666666666667,0.16666666666666666,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.06666666666666667,0.1,0.0,0.0,0.1,0.06666666666666667,0.0,0.4,0.16666666666666666,0.03333333333333333,0.0,0.5,0.06666666666666667,0.0,0.3,0.3333333333333333,0.0,0.2,0.4,0.0,0.0,0.0,0.36666666666666664,0.0,0.5,0.13333333333333333,1.2333333333333334,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.16666666666666666,0.0,0.23333333333333334,0.3333333333333333,0.0,0.1,0.03333333333333333,0.03333333333333333,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.36666666666666664,0.03333333333333333,0.06666666666666667,0.0,0.1,0.0,0.1,0.0,0.03333333333333333,0.06666666666666667,0.0,0.7333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,2.056761420481278,1.039599163470688,4.5487525757447225,1.44,0.3606727208771129,0.7038153950725852,105.198859661461,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
23,m7.2022-07-01.maze_trial10,1120.0,568.2624572916667,0.0,0.06666666666666667,0.0,0.1,0.4,0.0,0.0,0.43333333333333335,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,1.0,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.23333333333333334,0.36666666666666664,0.0,0.36666666666666664,0.13333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.23333333333333334,0.06666666666666667,0.36666666666666664,0.23333333333333334,0.7333333333333333,0.06666666666666667,0.1,0.0,0.16666666666666666,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.6333333333333333,0.0,0.16666666666666666,0.0,0.0,0.36666666666666664,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.43333333333333335,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.0,0.03333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.0,0.8666666666666667,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.03333333333333333,0.0,0.0,2.056761420481278,1.0376047279503948,4.5487525757447225,1.44,0.37479180097377524,0.7008391100978736,95.26256239720928,8.904687e-11,9.1545244e-11,0.0005733328,3.2980505e-09,6.424262e-11,6.6036884e-11,3.0198343e-08,0.9365319,0.002709045,1.1491559999999998e-10,0.06018568827781923,0.0,1,0,0,0,0,0.02306451612903171,,,,
